,Number of Chapters,Downloads per Month,Open Access
1040,25,159.5818181818182,False
1041,10,329.56410256410254,False
1042,6,128.54545454545453,False
1043,19,651.9807692307693,False
1044,14,457.14814814814815,False
1045,32,1790.2105263157894,False
1046,16,928.1578947368421,False
1047,16,651.1627906976744,False
1048,3,52.96363636363636,False
1049,37,427.72727272727275,False
1050,21,349.47169811320754,False
1051,12,247.94117647058823,False
1052,77,3145.5102040816328,False
1053,12,247.9,False
1054,12,443.0357142857143,False
1055,6,28.76923076923077,False
1056,14,147.64285714285714,False
1057,4,28.27777777777778,False
1058,9,198.01754385964912,False
1059,26,227.26315789473685,False
1060,9,39.229166666666664,False
1061,27,491.05263157894734,False
1062,17,230.73684210526315,False
1063,16,367.17857142857144,False
1064,16,268.140350877193,False
1065,13,133.47272727272727,False
1066,23,323.01785714285717,False
1067,6,170.02325581395348,False
1068,30,459.7906976744186,False
1069,23,510.51851851851853,False
1070,8,55.08771929824562,False
1071,25,281.375,False
1072,24,301.56363636363636,False
1073,9,135.05357142857142,False
1074,10,1165.709090909091,False
1075,18,646.0714285714286,False
1076,16,355.1607142857143,False
1077,12,235.23214285714286,False
1078,26,1291.8214285714287,False
1079,14,1565.6785714285713,False
1080,14,37.513513513513516,False
1081,19,893.0,False
1082,12,198.6140350877193,False
1083,13,484.39622641509436,False
1084,18,242.8421052631579,False
1085,7,43.2,False
1086,14,174.78181818181818,False
1087,27,220.9814814814815,False
1088,16,1274.6097560975609,False
1089,31,1077.6964285714287,False
1090,9,253.27272727272728,False
1091,8,38.0,False
1092,8,264.75,False
1093,6,242.8421052631579,False
1094,13,121.69642857142857,False
1095,9,161.01754385964912,False
1096,6,176.62962962962962,False
1097,9,58.68518518518518,False
1098,10,426.10526315789474,False
1099,14,867.4545454545455,False
1100,15,153.77777777777777,False
1101,10,241.66071428571428,False
1102,12,178.53703703703704,False
1103,6,44.29032258064516,False
1104,8,211.03636363636363,False
1105,13,416.31481481481484,False
1106,14,278.8363636363636,False
1107,9,96.98148148148148,False
1108,15,252.3404255319149,False
1109,20,245.23636363636365,False
1110,15,101.69090909090909,False
1111,4,32.74545454545454,False
1112,16,190.21818181818182,False
1113,4,72.23214285714286,False
1114,8,134.24561403508773,False
1115,13,216.33333333333334,False
1116,10,83.94642857142857,False
1117,10,217.05555555555554,False
1118,12,294.49122807017545,False
1119,12,244.76785714285714,False
1120,9,143.51785714285714,False
1121,23,469.9423076923077,False
1122,21,598.5370370370371,False
1123,10,196.74545454545455,False
1124,5,43.0,False
1125,7,211.72727272727272,False
1126,13,225.76923076923077,False
1127,7,49.867924528301884,False
1128,14,202.15384615384616,False
1129,7,58.410714285714285,False
1130,47,950.5294117647059,False
1131,12,265.4339622641509,False
1132,22,292.4230769230769,False
1133,9,427.0925925925926,False
1134,23,236.71428571428572,False
1135,11,182.14814814814815,False
1136,15,338.8867924528302,False
1137,21,200.6,False
1138,8,184.09259259259258,False
1139,15,474.2307692307692,False
1140,17,156.45283018867926,False
1141,15,271.37735849056605,False
1142,15,638.5098039215686,False
1143,12,175.74074074074073,False
1144,7,166.61111111111111,False
1145,12,198.37037037037038,False
1146,20,346.5576923076923,False
1147,25,420.33962264150944,False
1148,23,369.46153846153845,False
1149,11,315.7692307692308,False
1150,10,229.05769230769232,False
1151,12,134.1875,False
1152,15,296.5348837209302,False
1153,14,70.17307692307692,False
1154,16,293.2830188679245,False
1155,10,115.18,False
1156,5,65.87272727272727,False
1157,6,116.0,False
1158,6,117.14814814814815,False
1159,7,123.57407407407408,False
1160,16,97.42307692307692,False
1161,20,323.94444444444446,False
1162,7,108.9622641509434,False
1163,4,33.5,False
1164,10,101.09803921568627,False
1165,14,255.77777777777777,False
1166,3,65.45283018867924,False
1167,6,51.35849056603774,False
1168,22,1341.0196078431372,False
1169,28,286.0204081632653,False
1170,4,66.37735849056604,False
1171,37,998.6923076923077,False
1172,9,188.47169811320754,False
1173,13,464.3703703703704,False
1174,28,630.9583333333334,False
1175,17,449.62745098039215,False
1176,15,906.9215686274509,False
1177,51,1440.9607843137255,False
1178,10,63.25,False
1179,14,265.90384615384613,False
1180,14,202.78,False
1181,17,414.75471698113205,False
1182,11,152.35294117647058,False
1183,15,177.32692307692307,False
1184,9,389.6734693877551,False
1185,12,114.42,False
1186,8,232.66037735849056,False
1187,19,350.5769230769231,False
1188,13,258.37254901960785,False
1189,11,92.60377358490567,False
1190,23,357.6470588235294,False
1191,5,85.8076923076923,False
1192,13,103.26415094339623,False
1193,8,133.51923076923077,False
1194,21,475.6666666666667,False
1195,12,433.96078431372547,False
1196,5,90.57407407407408,False
1197,15,265.47058823529414,False
1198,20,68.6734693877551,False
1199,23,729.98,False
1200,18,245.46938775510205,False
1201,16,154.90196078431373,False
1202,12,115.9622641509434,False
1203,8,210.5,False
1204,13,341.27450980392155,False
1205,15,196.1875,False
1206,14,253.75510204081633,False
1207,12,106.25,False
1208,26,554.469387755102,False
1209,14,236.3921568627451,False
1210,6,30.104166666666668,False
1211,9,137.59259259259258,False
1212,56,1179.5882352941176,False
1213,3,49.31372549019608,False
1214,25,284.4901960784314,False
1215,53,857.4509803921569,False
1216,7,96.78846153846153,False
1217,11,92.54901960784314,False
1218,13,195.4,False
1219,15,218.62745098039215,False
1220,26,495.53061224489795,False
1221,18,137.92156862745097,False
1222,8,204.55102040816325,False
1223,4,16.9,False
1224,9,117.37254901960785,False
1225,15,143.97916666666666,False
1226,23,770.32,False
1227,7,47.549019607843135,False
1228,9,880.9230769230769,False
1229,18,123.47826086956522,False
1230,19,292.52,False
1231,11,160.94117647058823,False
1232,23,617.8367346938776,False
1233,8,369.4423076923077,False
1234,15,324.11538461538464,False
1235,6,132.3,False
1236,26,565.7647058823529,False
1237,7,125.28571428571429,False
1238,31,375.9591836734694,False
1239,9,119.19565217391305,False
1240,64,1007.3541666666666,False
1241,6,99.27659574468085,False
1242,21,1271.3333333333333,False
1243,20,261.5833333333333,False
1244,13,72.42553191489361,False
1245,12,147.3921568627451,False
1246,22,1834.5102040816328,False
1247,8,27.209302325581394,False
1248,8,149.32,False
1249,9,52.02,False
1250,4,74.03921568627452,False
1251,16,171.45833333333334,False
1252,21,484.2916666666667,False
1253,11,100.38297872340425,False
1254,13,235.10416666666666,False
1255,10,196.1509433962264,False
1256,7,113.0,False
1257,4,39.17307692307692,False
1258,16,258.25,False
1259,21,740.88,False
1260,8,215.3921568627451,False
1261,6,38.5625,False
1262,7,93.47058823529412,False
1263,5,25.93877551020408,False
1264,6,58.666666666666664,False
1265,6,81.48979591836735,False
1266,4,38.12,False
1267,15,458.54545454545456,False
1268,7,95.59615384615384,False
1269,7,48.43478260869565,False
1270,23,253.18,False
1271,10,265.6595744680851,False
1272,10,138.63829787234042,False
1273,17,109.73913043478261,False
1274,69,1972.0416666666667,False
1275,7,47.73809523809524,False
1276,26,139.85106382978722,False
1277,12,250.1875,False
1278,14,411.8510638297872,False
1279,9,51.28260869565217,False
1280,13,233.15686274509804,False
1281,12,220.7872340425532,False
1282,8,107.0204081632653,False
1283,12,296.3695652173913,False
1284,18,127.87234042553192,False
1285,4,64.9375,False
1286,14,161.875,False
1287,9,200.74,False
1288,20,770.3404255319149,False
1289,15,433.75,False
1290,13,185.72340425531914,False
1291,10,162.875,False
1292,18,397.48936170212767,False
1293,13,62.43478260869565,False
1294,10,122.95833333333333,False
1295,18,370.27777777777777,False
1296,20,124.86363636363636,False
1297,14,171.7872340425532,False
1298,14,140.29166666666666,False
1299,14,801.24,False
1300,14,346.3541666666667,False
1301,8,95.16326530612245,False
1302,16,175.72340425531914,False
1303,13,261.31111111111113,False
1304,16,164.0212765957447,False
1305,6,28.697674418604652,False
1306,35,777.7608695652174,False
1307,9,135.19565217391303,False
1308,27,710.3541666666666,False
1309,13,363.0851063829787,False
1310,17,762.6808510638298,False
1311,12,300.75,False
1312,16,1918.0851063829787,False
1313,17,142.10416666666666,False
1314,16,68.38297872340425,False
1315,10,560.7446808510638,False
1316,7,75.29166666666667,False
1317,6,159.48979591836735,False
1318,14,221.55,False
1319,6,128.29166666666666,False
1320,9,134.4468085106383,False
1321,17,91.74468085106383,False
1322,10,73.7872340425532,False
1323,8,184.3125,False
1324,29,299.44897959183675,False
1325,17,143.44444444444446,False
1326,6,44.608695652173914,False
1327,15,344.36842105263156,False
1328,18,810.6744186046511,False
1329,18,189.95652173913044,False
1330,12,364.5869565217391,False
1331,12,121.95833333333333,False
1332,30,429.78723404255317,False
1333,14,327.8695652173913,False
1334,14,226.38297872340425,False
1335,10,310.8222222222222,False
1336,14,308.6808510638298,False
1337,13,189.875,False
1338,8,169.59574468085106,False
1339,8,81.35555555555555,False
1340,12,158.97916666666666,False
1341,14,418.93617021276594,False
1342,15,440.5217391304348,False
1343,14,524.5434782608696,False
1344,10,389.24074074074076,False
1345,11,201.27659574468086,False
1346,12,368.27272727272725,False
1347,11,291.3333333333333,False
1348,37,800.1951219512196,False
1349,12,225.19148936170214,False
1350,14,451.1276595744681,False
1351,6,40.02127659574468,False
1352,11,1169.4565217391305,False
1353,14,281.72340425531917,False
1354,38,628.4782608695652,False
1355,8,65.80434782608695,False
1356,14,352.4130434782609,False
1357,12,278.9347826086956,False
1358,14,217.74468085106383,False
1359,11,202.2608695652174,False
1360,22,241.91304347826087,False
1361,11,213.78571428571428,False
1362,11,54.20454545454545,False
1363,15,372.6136363636364,False
1364,6,139.53191489361703,False
1365,28,552.1904761904761,False
1366,6,62.06382978723404,False
1367,16,452.5111111111111,False
1368,14,229.7826086956522,False
1369,21,261.82608695652175,False
1370,17,460.7608695652174,False
1371,5,31.340425531914892,False
1372,14,123.95744680851064,False
1373,10,35.2,False
1374,15,275.8863636363636,False
1375,14,222.3404255319149,False
1376,9,218.2127659574468,False
1377,23,568.8636363636364,False
1378,31,387.4130434782609,False
1379,12,110.42222222222222,False
1380,16,117.13157894736842,False
1381,18,186.33333333333334,False
1382,44,539.8888888888889,False
1383,10,141.1951219512195,False
1384,14,353.75555555555553,False
1385,5,55.8,False
1386,27,471.1666666666667,False
1387,17,412.52941176470586,False
1388,10,317.7674418604651,False
1389,10,347.8863636363636,False
1390,12,57.27272727272727,False
1391,11,296.6046511627907,False
1392,5,139.82608695652175,False
1393,11,284.8936170212766,False
1394,7,84.84782608695652,False
1395,18,572.7380952380952,False
1396,2,70.67441860465117,False
1397,24,694.9130434782609,False
1398,12,322.8536585365854,False
1399,18,134.15217391304347,False
1400,18,622.1702127659574,False
1401,15,265.4186046511628,False
1402,18,74.25,False
1403,3,36.23255813953488,False
1404,17,145.1304347826087,False
1405,11,43.26315789473684,False
1406,8,90.91304347826087,False
1407,17,122.02173913043478,False
1408,13,255.7659574468085,False
1409,22,1446.3023255813953,False
1410,1,6.615384615384615,False
1411,15,321.59090909090907,False
1412,6,83.37777777777778,False
1413,47,1767.2068965517242,False
1414,7,59.43181818181818,False
1415,6,139.88636363636363,False
1416,17,392.83720930232556,False
1417,13,229.34782608695653,False
1418,8,121.36170212765957,False
1419,23,601.7446808510638,False
1420,11,66.8,False
1421,27,352.34090909090907,False
1422,28,226.5581395348837,False
1423,11,146.97727272727272,False
1424,10,125.04444444444445,False
1425,18,752.0232558139535,False
1426,12,193.80434782608697,False
1427,5,53.45454545454545,False
1428,16,400.54545454545456,False
1429,9,304.59090909090907,False
1430,15,850.9545454545455,False
1431,32,873.6521739130435,False
1432,19,106.70270270270271,False
1433,21,246.51162790697674,False
1434,19,222.64444444444445,False
1435,22,1560.2181818181818,False
1436,13,534.2142857142857,False
1437,19,976.5365853658536,False
1438,7,96.84444444444445,False
1439,5,45.977777777777774,False
1440,9,77.85365853658537,False
1441,17,500.8636363636364,False
1442,9,41.146341463414636,False
1443,9,29.25,False
1444,7,61.97872340425532,False
1445,4,27.41304347826087,False
1446,17,385.8222222222222,False
1447,6,34.707317073170735,False
1448,12,188.61363636363637,False
1449,23,1028.6511627906978,False
1450,58,1253.121951219512,False
1451,7,157.13333333333333,False
1452,7,53.04651162790697,False
1453,20,866.8372093023256,False
1454,19,374.4418604651163,False
1455,8,73.56521739130434,False
1456,6,122.05405405405405,False
1457,15,407.0,False
1458,11,83.35555555555555,False
1459,20,488.26190476190476,False
1460,11,194.04444444444445,False
1461,6,89.14634146341463,False
1462,12,1226.860465116279,False
1463,28,470.60526315789474,False
1464,7,74.58536585365853,False
1465,41,572.4324324324324,False
1466,13,757.547619047619,False
1467,11,329.17241379310343,False
1468,9,108.8048780487805,False
1469,62,942.5116279069767,False
1470,7,69.74418604651163,False
1471,7,78.89189189189189,False
1472,35,1679.7567567567567,False
1473,19,108.35714285714286,False
1474,20,282.54761904761904,False
1475,13,466.57142857142856,False
1476,14,76.41463414634147,False
1477,15,71.39024390243902,False
1478,10,448.780487804878,False
1479,15,516.6428571428571,False
1480,16,354.325,False
1481,5,35.52272727272727,False
1482,7,166.81578947368422,False
1483,20,664.6190476190476,False
1484,10,178.61904761904762,False
1485,12,487.42857142857144,False
1486,12,101.86363636363636,False
1487,18,290.5483870967742,False
1488,17,612.5227272727273,False
1489,6,62.37777777777778,False
1490,10,188.5,False
1491,15,97.61538461538461,False
1492,14,228.125,False
1493,22,359.275,False
1494,7,125.08888888888889,False
1495,22,525.2558139534884,False
1496,14,147.55263157894737,False
1497,8,66.61363636363636,False
1498,11,300.72727272727275,False
1499,5,95.76744186046511,False
1500,9,34.1,False
1501,8,102.54761904761905,False
1502,7,54.79545454545455,False
1503,5,48.74418604651163,False
1504,40,818.9487179487179,False
1505,6,79.07317073170732,False
1506,10,449.76190476190476,False
1507,5,16.194444444444443,False
1508,8,30.842105263157894,False
1509,5,98.56818181818181,False
1510,4,16.70731707317073,False
1511,10,41.26829268292683,False
1512,7,249.78947368421052,False
1513,24,733.8648648648649,False
1514,5,132.64444444444445,False
1515,12,125.05,False
1516,8,107.0,False
1517,9,74.33333333333333,False
1518,7,169.0909090909091,False
1519,8,89.28888888888889,False
1520,6,26.128205128205128,False
1521,14,166.14634146341464,False
1522,18,148.875,False
1523,33,1813.0,False
1524,18,241.30769230769232,False
1525,5,34.733333333333334,False
1526,14,316.4878048780488,False
1527,12,388.030303030303,False
1528,6,139.02272727272728,False
1529,6,51.116279069767444,False
1530,10,291.0731707317073,False
1531,7,85.15384615384616,False
1532,6,37.24324324324324,False
1533,25,3265.45,False
1534,12,144.38636363636363,False
1535,27,265.775,False
1536,14,241.5952380952381,False
1537,4,49.74285714285714,False
1538,12,243.16666666666666,False
1539,21,402.6904761904762,False
1540,9,476.4878048780488,False
1541,11,180.3170731707317,False
1542,6,55.205128205128204,False
1543,14,165.83333333333334,False
1544,18,711.1627906976744,False
1545,5,19.763157894736842,False
1546,8,63.21951219512195,False
1547,6,70.45454545454545,False
1548,19,195.78048780487805,False
1549,16,561.609756097561,False
1550,10,170.4878048780488,False
1551,8,45.411764705882355,False
1552,6,32.73170731707317,False
1553,6,66.04878048780488,False
1554,10,97.07692307692308,False
1555,8,158.7,False
1556,12,320.54761904761904,False
1557,4,49.02325581395349,False
1558,5,31.146341463414632,False
1559,13,80.75675675675676,False
1560,10,151.35135135135135,False
1561,8,41.5,False
1562,6,34.515151515151516,False
1563,9,126.4,False
1564,9,54.5609756097561,False
1565,21,434.0,False
1566,7,125.7560975609756,False
1567,5,73.07142857142857,False
1568,11,35.96969696969697,False
1569,17,133.56410256410257,False
1570,13,57.55882352941177,False
1571,18,415.95,False
1572,8,23.42105263157895,False
1573,11,137.46511627906978,False
1574,15,256.5121951219512,False
1575,17,403.525,False
1576,12,87.89473684210526,False
1577,6,40.6,False
1578,26,529.0,False
1579,5,21.885714285714286,False
1580,13,89.475,False
1581,6,27.121951219512194,False
1582,10,144.4,False
1583,7,71.9,False
1584,40,675.3255813953489,False
1585,7,453.07142857142856,False
1586,16,178.85,False
1587,15,244.0,False
1588,10,61.36842105263158,False
1589,18,672.1794871794872,False
1590,8,75.78947368421052,False
1591,8,35.921052631578945,False
1592,16,1797.179487179487,False
1593,5,42.4390243902439,False
1594,6,68.39473684210526,False
1595,26,234.6315789473684,False
1596,11,42.266666666666666,False
1597,19,216.9,False
1598,7,230.04761904761904,False
1599,13,574.2820512820513,False
1600,7,42.666666666666664,False
1601,9,85.45238095238095,False
1602,15,143.45,False
1603,17,356.15,False
1604,6,105.625,False
1605,12,166.4,False
1606,33,107.86111111111111,False
1607,13,139.74418604651163,False
1608,18,265.7027027027027,False
1609,16,215.45,False
1610,12,218.28571428571428,False
1611,34,4526.0,False
1612,7,33.91891891891892,False
1613,7,17.185185185185187,False
1614,7,33.6,False
1615,5,20.8,False
1616,4,70.42424242424242,False
1617,8,26.735294117647058,False
1618,8,162.74358974358975,False
1619,6,73.71428571428571,False
1620,16,903.8947368421053,False
1621,5,89.74358974358974,False
1622,17,1650.7179487179487,False
1623,11,187.5,False
1624,6,58.45,False
1625,19,204.3658536585366,False
1626,22,425.8888888888889,False
1627,9,121.3157894736842,False
1628,13,209.92105263157896,False
1629,11,218.83783783783784,False
1630,19,324.07894736842104,False
1631,6,113.97058823529412,False
1632,15,280.425,False
1633,11,54.74285714285714,False
1634,11,67.24242424242425,False
1635,21,880.6315789473684,False
1636,23,270.95,False
1637,8,35.57575757575758,False
1638,8,97.41463414634147,False
1639,9,107.3170731707317,False
1640,15,108.175,False
1641,41,399.56756756756755,False
1642,20,158.28125,False
1643,18,243.0,False
1644,6,65.69047619047619,False
1645,6,34.19444444444444,False
1646,20,85.775,False
1647,6,46.925,False
1648,7,45.628571428571426,False
1649,10,93.775,False
1650,23,312.7692307692308,False
1651,11,135.56756756756758,False
1652,12,469.1219512195122,False
1653,11,116.30555555555556,False
1654,12,69.05714285714286,False
1655,13,82.15789473684211,False
1656,14,90.89473684210526,False
1657,7,229.54054054054055,False
1658,11,132.89743589743588,False
1659,25,338.175,False
1660,16,458.02564102564105,False
1661,12,188.9512195121951,False
1662,9,41.89655172413793,False
1663,4,194.42105263157896,False
1664,8,246.85365853658536,False
1665,11,116.275,False
1666,5,75.61538461538461,False
1667,11,92.1025641025641,False
1668,6,105.15384615384616,False
1669,4,31.710526315789473,False
1670,15,182.35135135135135,False
1671,8,38.5,False
1672,9,54.35,False
1673,8,72.96969696969697,False
1674,14,123.39473684210526,False
1675,12,198.75,False
1676,15,292.3076923076923,False
1677,6,41.35,False
1678,29,815.6923076923077,False
1679,16,221.05405405405406,False
1680,7,67.03030303030303,False
1681,15,68.9375,False
1682,12,64.52631578947368,False
1683,10,398.825,False
1684,4,39.775,False
1685,5,46.7,False
1686,8,53.5,False
1687,8,25.694444444444443,False
1688,21,432.425,False
1689,6,38.794871794871796,False
1690,8,78.16216216216216,False
1691,9,46.76315789473684,False
1692,10,31.333333333333332,False
1693,20,411.55263157894734,False
1694,8,118.24324324324324,False
1695,6,25.037037037037038,False
1696,19,580.0540540540541,False
1697,5,65.65714285714286,False
1698,13,112.12820512820512,False
1699,9,72.22222222222223,False
1700,12,86.16666666666667,False
1701,29,157.75,False
1702,7,40.02857142857143,False
1703,11,88.72972972972973,False
1704,6,41.8,False
1705,11,160.3,False
1706,5,33.56410256410256,False
1707,14,171.275,False
1708,4,38.81818181818182,False
1709,16,59.63414634146341,False
1710,6,32.97435897435897,False
1711,10,122.04651162790698,False
1712,7,83.08571428571429,False
1713,49,470.75,False
1714,11,114.3157894736842,False
1715,11,507.94736842105266,False
1716,7,33.888888888888886,False
1717,11,244.85714285714286,False
1718,8,44.55882352941177,False
1719,14,235.15384615384616,False
1720,15,522.4473684210526,False
1721,12,130.3684210526316,False
1722,21,192.7,False
1723,4,20.3,False
1724,10,103.87878787878788,False
1725,6,46.58974358974359,False
1726,9,293.25,False
1727,9,36.16216216216216,False
1728,8,121.38461538461539,False
1729,13,196.975,False
1730,11,80.47368421052632,False
1731,19,753.2352941176471,False
1732,10,162.11428571428573,False
1733,9,86.13157894736842,False
1734,16,982.1052631578947,False
1735,5,67.05714285714286,False
1736,12,409.72972972972974,False
1737,10,160.83783783783784,False
1738,6,90.625,False
1739,6,59.794871794871796,False
1740,6,45.578947368421055,False
1741,8,243.21621621621622,False
1742,5,79.68571428571428,False
1743,5,29.63157894736842,False
1744,10,348.9189189189189,False
1745,11,114.85714285714286,False
1746,4,23.38235294117647,False
1747,12,224.0810810810811,False
1748,11,94.33333333333333,False
1749,9,522.1052631578947,False
1750,26,707.1282051282051,False
1751,14,163.25641025641025,False
1752,25,645.5135135135135,False
1753,14,60.2972972972973,False
1754,18,317.4871794871795,False
1755,6,101.5,False
1756,13,276.2631578947368,False
1757,10,25.0,False
1758,15,654.6842105263158,False
1759,17,113.94117647058823,False
1760,10,81.91428571428571,False
1761,14,153.8684210526316,False
1762,13,255.64102564102564,False
1763,23,225.86111111111111,False
1764,21,200.94444444444446,False
1765,4,22.771428571428572,False
1766,6,54.58974358974359,False
1767,11,51.583333333333336,False
1768,17,112.71794871794872,False
1769,10,229.54054054054055,False
1770,7,22.285714285714285,False
1771,5,48.0,False
1772,48,699.8378378378378,False
1773,16,115.23684210526316,False
1774,7,54.02857142857143,False
1775,6,64.425,False
1776,6,243.31578947368422,False
1777,6,234.1081081081081,False
1778,12,78.43333333333334,False
1779,18,147.2,False
1780,6,31.571428571428573,False
1781,4,24.625,False
1782,9,63.67567567567568,False
1783,6,52.473684210526315,False
1784,11,40.23076923076923,False
1785,11,355.6578947368421,False
1786,14,95.03030303030303,False
1787,6,21.38235294117647,False
1788,5,26.763157894736842,False
1789,5,49.1025641025641,False
1790,9,125.88235294117646,False
1791,7,23.58823529411765,False
1792,7,61.76315789473684,False
1793,13,76.71875,False
1794,7,282.1025641025641,False
1795,7,13.241379310344827,False
1796,15,101.79411764705883,False
1797,10,75.20588235294117,False
1798,19,393.77142857142854,False
1799,11,225.18421052631578,False
1800,7,17.757575757575758,False
1801,44,2078.472222222222,False
1802,18,71.85714285714286,False
1803,7,27.677419354838708,False
1804,15,678.5833333333334,False
1805,11,232.2058823529412,False
1806,8,48.61764705882353,False
1807,11,211.19444444444446,False
1808,6,19.476190476190474,False
1809,14,38.67857142857143,False
1810,6,195.88235294117646,False
1811,20,290.6842105263158,False
1812,10,82.44117647058823,False
1813,5,35.05263157894737,False
1814,3,10.205882352941176,False
1815,7,367.05263157894734,False
1816,14,267.2368421052632,False
1817,20,218.91666666666666,False
1818,11,135.74285714285713,False
1819,7,52.2,False
1820,35,896.7142857142857,False
1821,13,836.6666666666666,False
1822,20,1185.945945945946,False
1823,13,141.47222222222223,False
1824,5,155.12820512820514,False
1825,20,240.83333333333334,False
1826,7,68.16216216216216,False
1827,18,531.0,False
1828,18,73.45161290322581,False
1829,5,61.76315789473684,False
1830,14,315.0,False
1831,11,126.0,False
1832,59,2361.0,False
1833,8,84.88235294117646,False
1834,11,122.16216216216216,False
1835,15,178.27777777777777,False
1836,20,99.11111111111111,False
1837,20,434.97297297297297,False
1838,16,233.0810810810811,False
1839,4,24.771428571428572,False
1840,9,141.30769230769232,False
1841,6,52.17142857142857,False
1842,19,477.6666666666667,False
1843,7,23.066666666666666,False
1844,6,68.16666666666667,False
1845,5,26.783783783783782,False
1846,10,89.70588235294117,False
1847,8,91.53846153846153,False
1848,11,349.34285714285716,False
1849,14,193.93939393939394,False
1850,5,74.43243243243244,False
1851,15,180.68571428571428,False
1852,14,118.39473684210526,False
1853,17,372.0285714285714,False
1854,4,121.91891891891892,False
1855,7,137.02941176470588,False
1856,7,45.333333333333336,False
1857,13,381.8235294117647,False
1858,14,321.22222222222223,False
1859,15,287.6388888888889,False
1860,6,21.083333333333332,False
1861,16,425.4186046511628,False
1862,16,118.17241379310344,False
1863,8,67.1842105263158,False
1864,24,748.8857142857142,False
1865,14,72.41176470588235,False
1866,5,145.88571428571427,False
1867,14,268.3235294117647,False
1868,8,104.45945945945945,False
1869,13,121.45714285714286,False
1870,20,436.57142857142856,False
1871,20,169.9189189189189,False
1872,10,40.34285714285714,False
1873,6,298.7105263157895,False
1874,16,418.14285714285717,False
1875,14,65.4,False
1876,6,15.457142857142857,False
1877,7,53.65625,False
1878,10,170.47222222222223,False
1879,13,148.4857142857143,False
1880,6,66.97297297297297,False
1881,21,356.0,False
1882,28,866.8275862068965,False
1883,5,29.88888888888889,False
1884,8,115.39473684210526,False
1885,8,93.61111111111111,False
1886,34,447.7647058823529,False
1887,11,111.97058823529412,False
1888,15,354.0882352941176,False
1889,13,86.1470588235294,False
1890,17,232.34375,False
1891,7,146.91666666666666,False
1892,27,525.3714285714286,False
1893,9,60.388888888888886,False
1894,8,23.363636363636363,False
1895,15,148.15625,False
1896,13,42.371428571428574,False
1897,7,35.21052631578947,False
1898,9,115.13513513513513,False
1899,8,53.142857142857146,False
1900,13,190.6216216216216,False
1901,5,19.972972972972972,False
1902,19,1841.9714285714285,False
1903,15,227.74285714285713,False
1904,25,489.77272727272725,False
1905,15,233.97222222222223,False
1906,4,88.47368421052632,False
1907,13,81.6875,False
1908,13,485.6216216216216,False
1909,8,127.86486486486487,False
1910,6,31.5,False
1911,22,242.61111111111111,False
1912,9,130.74285714285713,False
1913,10,122.94285714285714,False
1914,5,44.833333333333336,False
1915,9,94.97058823529412,False
1916,6,52.32432432432432,False
1917,6,63.43589743589744,False
1918,14,265.1111111111111,False
1919,11,164.1891891891892,False
1920,6,58.5945945945946,False
1921,18,86.94117647058823,False
1922,14,375.1,False
1923,7,23.125,False
1924,15,205.16216216216216,False
1925,7,325.1081081081081,False
1926,10,168.11111111111111,False
1927,7,88.97368421052632,False
1928,9,170.75675675675674,False
1929,6,206.39473684210526,False
1930,12,197.7941176470588,False
1931,10,417.25714285714287,False
1932,4,13.756756756756756,False
1933,12,241.72222222222223,False
1934,16,343.8125,False
1935,5,78.87096774193549,False
1936,19,247.2,False
1937,32,1409.5833333333333,False
1938,11,324.43589743589746,False
1939,11,254.28571428571428,False
1940,7,37.25,False
1941,12,229.9189189189189,False
1942,12,223.0,False
1943,29,606.3823529411765,False
1944,10,160.31428571428572,False
1945,11,242.88571428571427,False
1946,16,104.72727272727273,False
1947,7,49.166666666666664,False
1948,26,1632.6764705882354,False
1949,10,63.39473684210526,False
1950,2,24.0,False
1951,11,108.88571428571429,False
1952,10,371.5,False
1953,10,202.71428571428572,False
1954,10,144.69444444444446,False
1955,18,107.0625,False
1956,8,234.27777777777777,False
1957,13,472.48,False
1958,7,84.08823529411765,False
1959,17,264.6111111111111,False
1960,12,214.08333333333334,False
1961,18,566.6216216216217,False
1962,14,433.65714285714284,False
1963,21,432.38235294117646,False
1964,11,108.79166666666667,False
1965,18,240.15625,False
1966,12,394.06060606060606,False
1967,5,92.4054054054054,False
1968,8,54.18181818181818,False
1969,6,30.205882352941178,False
1970,10,35.74193548387097,False
1971,17,403.375,False
1972,13,86.37037037037037,False
1973,7,45.86206896551724,False
1974,9,69.78260869565217,False
1975,7,160.64705882352942,False
1976,16,590.5882352941177,False
1977,6,44.270270270270274,False
1978,10,144.84848484848484,False
1979,5,104.61764705882354,False
1980,14,106.18181818181819,False
1981,6,44.432432432432435,False
1982,9,204.6,False
1983,10,294.9714285714286,False
1984,13,529.8333333333334,False
1985,11,285.37142857142857,False
1986,7,184.94285714285715,False
1987,10,218.1875,False
1988,15,822.5,False
1989,10,256.97297297297297,False
1990,26,1050.2121212121212,False
1991,5,130.61111111111111,False
1992,6,51.193548387096776,False
1993,16,115.0,False
1994,6,215.62857142857143,False
1995,16,242.86486486486487,False
1996,8,32.6764705882353,False
1997,7,72.88571428571429,False
1998,9,52.0,False
1999,12,116.80645161290323,False
2000,6,49.30555555555556,False
2001,25,421.3030303030303,False
2002,10,54.857142857142854,False
2003,7,50.88235294117647,False
2004,11,453.45714285714286,False
2005,6,38.11764705882353,False
2006,9,577.2692307692307,False
2007,20,923.6764705882352,False
2008,26,810.0,False
